beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90
0,0,1,3,2216.32,0.347,0.452,0.234,0.182,0,34641.69,0.547,85,36,13,0
1,59,0,0,2590.59,0.156,0.208,0.139,0.0,1,30585.69,0.489,0,77,33,0
0,0,1,15,2437.16,0.358,0.526,0.404,0.408,0,24253.35,0.561,0,66,40,0
0,0,0,0,1817.23,0.568,0.569,0.585,0.341,0,4127.07,0.321,14,70,44,0
1,20,0,0,1858.03,0.276,0.31,0.076,0.055,1,94401.67,0.714,0,82,60,0
0,0,1,15,2374.88,0.342,0.394,0.326,0.188,2,16612.94,0.39,0,34,12,0
0,0,1,36,2432.47,0.264,0.359,1.0,0.433,2,26706.5,0.391,15,24,1,1
0,0,1,44,1957.59,0.292,0.408,0.79,0.322,1,10157.0,0.312,53,57,15,1
0,0,0,0,800.0,0.335,0.379,0.455,0.147,1,3219.22,0.257,0,40,19,0
0,0,0,0,1838.71,0.526,0.421,0.236,0.136,2,29865.1,0.463,3,47,30,0
0,0,1,55,5865.24,0.287,0.373,0.087,0.071,1,63482.05,0.384,0,33,12,0
0,0,1,29,3572.17,0.497,0.64,0.421,0.218,0,42418.55,0.5,0,45,11,0
0,0,1,16,2387.95,0.609,0.483,0.268,0.23,1,15605.53,0.391,0,44,25,0
1,19,0,0,1168.15,0.137,0.115,0.436,0.215,2,2390.05,0.257,0,41,29,0
1,70,0,0,1544.11,0.373,0.473,0.164,0.16,4,7620.76,0.323,0,68,40,0
0,0,0,0,800.0,0.24,0.289,0.661,0.384,2,2882.88,0.221,0,58,31,0
0,0,1,28,3369.68,0.555,0.592,0.116,0.204,2,27171.17,0.351,50,50,37,0
0,0,0,0,1230.65,0.519,0.475,0.644,0.332,1,11855.82,0.609,0,25,16,1
0,0,1,25,4746.09,0.727,0.55,0.639,0.359,2,209070.05,0.614,153,56,8,0
0,0,1,28,908.88,0.216,0.218,0.422,0.066,1,7391.65,0.267,0,29,10,0
0,0,1,51,2141.05,0.725,0.691,0.499,0.287,1,24287.16,0.523,0,39,10,0
0,0,1,17,4123.44,0.372,0.35,0.512,0.283,2,14696.3,0.431,0,46,21,0
0,0,0,0,960.99,0.224,0.445,0.338,0.221,2,32672.41,0.65,85,27,1,0
0,0,1,39,1468.79,0.196,0.347,0.246,0.291,1,14358.62,0.445,0,44,11,0
0,0,1,66,2074.97,0.242,0.384,0.075,0.118,2,5175.08,0.22,72,36,1,0
0,0,0,0,1034.62,0.752,0.698,0.406,0.335,3,7091.94,0.416,8,75,43,0
0,0,1,100,2240.77,0.241,0.354,0.475,0.311,2,78389.55,0.652,37,76,55,1
0,0,1,24,850.4,0.085,0.25,0.507,0.073,1,14585.33,0.562,0,18,31,0
1,86,0,0,4056.15,0.148,0.187,0.525,0.258,1,33524.77,0.22,0,58,37,1
1,39,0,0,3357.47,0.207,0.259,0.248,0.131,2,67394.72,0.423,53,61,49,0
0,0,0,0,1357.12,0.865,1.0,0.483,0.507,0,15631.27,0.458,21,43,4,1
0,0,1,45,1117.47,0.489,0.494,0.553,0.318,1,33206.37,0.584,18,49,14,0
0,0,0,0,1147.02,0.584,0.605,0.644,0.351,1,5536.24,0.351,0,71,11,1
0,0,1,122,3854.55,0.197,0.375,0.414,0.24,1,65465.51,0.425,0,43,29,0
0,0,1,16,3623.0,0.335,0.384,0.545,0.374,0,105025.62,0.497,0,22,1,0
0,0,0,0,1298.54,0.697,0.618,0.515,0.305,1,13952.94,0.478,48,43,25,0
0,0,0,0,2183.76,0.805,0.798,0.87,0.654,1,30834.85,0.493,0,35,1,0
0,0,1,15,1194.25,0.179,0.281,0.222,0.209,1,5374.01,0.368,93,44,31,0
1,19,0,0,2053.8,0.198,0.151,0.561,0.293,1,12657.92,0.326,0,33,14,0
0,0,1,43,1451.7,0.353,0.415,0.513,0.282,1,14175.42,0.528,27,28,7,1
0,0,1,6,2961.43,0.385,0.352,0.369,0.115,0,29001.22,0.382,70,85,77,0
0,0,1,36,2181.97,0.17,0.284,1.0,0.371,4,46812.82,0.473,10,26,8,0
1,94,0,0,1999.01,0.578,0.437,0.447,0.294,1,9386.77,0.238,0,66,29,0
1,57,0,0,2257.45,0.08,0.139,0.0,0.065,0,8715.32,0.147,0,66,41,0
1,68,0,0,962.71,0.167,0.211,0.506,0.187,0,18400.73,0.482,0,60,43,0
0,0,1,67,2728.81,0.368,0.414,0.447,0.286,4,37165.8,0.445,20,79,20,0
1,76,0,0,3954.28,0.144,0.237,0.911,0.356,0,131443.11,0.734,0,18,1,1
0,0,0,0,1856.82,0.637,0.643,0.92,0.59,0,23461.44,0.397,0,38,1,0
1,15,0,0,3602.04,0.355,0.571,0.352,0.358,1,16880.41,0.362,80,30,7,0
0,0,1,54,2262.87,0.295,0.365,0.448,0.365,1,6087.68,0.296,0,57,27,0
1,36,0,0,2609.09,0.202,0.363,0.196,0.133,1,33519.44,0.547,21,61,19,0
0,0,0,0,2128.79,0.803,0.851,0.334,0.288,1,16242.28,0.539,0,79,32,0
0,0,0,0,2430.62,0.349,0.491,0.118,0.087,0,33444.27,0.555,5,43,14,0
0,0,1,34,4330.79,0.59,0.63,0.194,0.248,1,47861.41,0.459,0,34,5,0
0,0,0,0,921.93,0.287,0.304,0.556,0.225,0,5031.48,0.259,18,80,63,0
0,0,1,70,1907.85,0.391,0.242,0.029,0.0,0,9899.08,0.196,0,63,40,0
0,0,0,0,2280.97,0.287,0.309,0.376,0.224,0,42555.11,0.618,38,70,16,0
0,0,1,11,3057.96,0.044,0.193,0.051,0.182,1,61107.27,0.387,0,48,17,0
0,0,0,0,1784.12,0.823,0.813,0.53,0.579,0,23397.11,0.588,6,48,5,0
0,0,1,63,9757.36,0.262,0.346,0.393,0.168,1,53856.93,0.327,0,44,14,0
0,0,1,9,2684.32,0.344,0.533,0.329,0.317,1,18149.58,0.46,0,68,34,0
0,0,1,19,2949.07,0.392,0.396,0.183,0.103,1,22769.03,0.42,46,32,5,0
1,42,0,0,1225.37,0.02,0.176,0.222,0.227,0,23061.22,0.446,0,84,23,0
0,0,1,50,4369.25,0.6,0.757,0.274,0.176,4,40357.35,0.325,73,29,11,0
0,0,1,8,2681.08,0.76,0.829,0.276,0.332,2,48697.84,0.641,0,49,18,0
0,0,1,39,2863.78,0.495,0.467,0.72,0.444,1,31811.67,0.381,0,39,26,0
1,16,1,58,8443.44,0.353,0.477,0.214,0.261,0,77020.2,0.371,0,61,38,0
1,95,1,30,3323.81,0.291,0.324,0.228,0.148,3,44756.5,0.424,49,64,23,0
1,46,0,0,4005.56,0.207,0.198,0.331,0.23,0,51598.22,0.493,12,80,71,0
0,0,0,0,3067.47,0.613,0.404,0.335,0.135,0,36758.3,0.488,0,71,71,0
0,0,0,0,1647.71,0.517,0.651,0.313,0.164,1,44503.72,0.518,46,34,5,0
0,0,1,19,1287.78,0.191,0.138,0.474,0.235,1,6621.74,0.394,5,32,3,1
1,26,0,0,1727.06,0.061,0.158,0.226,0.097,1,77941.0,0.573,0,78,30,1
0,0,1,31,4729.11,0.209,0.276,0.417,0.186,0,86021.37,0.541,0,51,46,1
0,0,1,24,2126.46,0.089,0.114,0.467,0.169,1,50255.22,0.561,0,24,16,1
0,0,0,0,992.07,0.319,0.433,0.412,0.225,0,56311.22,0.591,0,74,41,1
0,0,1,41,2974.71,0.404,0.46,0.281,0.165,1,52751.19,0.643,37,62,47,0
0,0,1,32,1658.05,0.562,0.607,0.634,0.472,1,23826.96,0.483,6,19,1,0
1,54,0,0,1496.85,0.073,0.164,0.677,0.126,1,12396.14,0.283,0,71,44,0
0,0,0,0,1112.12,0.532,0.673,0.2,0.159,3,16371.52,0.513,11,59,23,0
0,0,1,31,4444.59,0.425,0.632,0.238,0.195,1,17520.83,0.476,67,59,25,0
1,51,0,0,4283.0,0.02,0.211,0.208,0.063,0,40859.69,0.413,0,76,26,0
0,0,1,50,1444.5,0.729,0.784,0.524,0.324,2,25792.0,0.515,40,51,13,0
0,0,0,0,1995.28,0.166,0.312,0.403,0.206,0,13075.52,0.344,12,49,36,0
0,0,1,21,3270.1,0.613,0.786,0.182,0.126,1,26134.72,0.403,0,59,31,0
0,0,1,18,1836.41,0.273,0.317,0.562,0.243,2,13894.96,0.403,45,31,15,0
0,0,0,0,1226.06,0.531,0.613,0.799,0.563,4,18615.42,0.48,28,28,16,0
1,35,0,0,5151.47,0.088,0.275,0.372,0.155,0,47052.33,0.256,12,75,54,0
0,0,1,16,1397.54,0.435,0.443,0.187,0.131,0,8305.13,0.372,0,32,11,0
0,0,1,26,3703.99,0.564,0.533,0.297,0.135,2,59163.08,0.554,0,52,36,0
0,0,0,0,2233.92,0.316,0.388,0.128,0.248,0,31496.8,0.379,0,36,19,0
0,0,1,8,8075.68,0.251,0.153,0.516,0.145,0,265179.92,0.55,0,33,11,0
0,0,1,22,4404.6,0.523,0.461,0.453,0.178,0,10900.68,0.115,0,58,27,0
1,59,0,0,1100.26,0.376,0.303,0.3,0.161,1,10922.54,0.328,0,72,22,0
1,21,1,35,1877.23,0.101,0.128,0.275,0.079,1,21448.48,0.262,0,48,26,1
1,43,0,0,1677.11,0.344,0.394,0.618,0.368,4,9735.58,0.372,30,27,2,0
0,0,1,64,2878.88,0.329,0.478,0.33,0.157,0,80766.45,0.668,76,34,15,0
0,0,1,48,1200.05,0.512,0.508,0.484,0.363,0,6979.94,0.247,0,29,8,0
0,0,1,28,3282.28,0.172,0.367,0.605,0.353,0,63180.98,0.518,0,78,46,0
0,0,1,59,3141.94,0.129,0.115,0.29,0.067,0,45688.91,0.383,0,39,13,0
0,0,1,37,2248.17,0.701,0.764,0.604,0.422,1,35540.25,0.474,7,43,15,0
0,0,0,0,3156.03,0.499,0.578,0.802,0.406,2,42456.98,0.478,3,22,1,0
0,0,1,45,3671.08,0.61,0.575,0.673,0.457,3,22390.63,0.331,0,48,15,0
1,46,1,33,6371.66,0.109,0.253,0.656,0.271,0,27715.59,0.324,56,80,44,0
0,0,1,34,9748.35,0.422,0.725,0.706,0.472,3,93304.75,0.486,0,45,33,0
0,0,0,0,1167.21,0.466,0.488,0.585,0.376,2,60091.87,0.566,0,62,25,1
0,0,1,104,3558.94,0.127,0.258,0.263,0.153,0,187812.95,0.751,48,30,4,0
0,0,1,50,2104.32,0.364,0.436,0.654,0.348,3,43957.04,0.679,0,27,14,0
0,0,0,0,2543.2,0.448,0.657,0.282,0.25,0,40422.62,0.489,0,67,37,0
0,0,1,62,2289.79,0.231,0.281,0.673,0.285,0,24458.47,0.332,27,22,1,0
0,0,0,0,1517.0,0.738,0.801,0.59,0.44,1,16602.11,0.597,0,48,14,0
0,0,0,0,1092.04,0.511,0.485,0.735,0.421,2,18325.8,0.43,0,39,33,0
0,0,0,0,2320.65,0.161,0.184,0.634,0.278,1,31160.26,0.297,0,19,13,0
0,0,0,0,4110.49,0.337,0.429,0.619,0.335,2,10418.73,0.254,32,54,39,0
1,40,0,0,1424.66,0.146,0.205,0.335,0.217,0,16242.45,0.249,0,83,43,0
0,0,1,27,1046.89,0.197,0.209,0.796,0.264,3,1676.72,0.212,0,22,16,0
1,80,0,0,3261.1,0.083,0.113,0.453,0.117,1,64464.38,0.483,0,73,31,0
0,0,1,31,5165.88,0.091,0.227,0.203,0.021,0,44462.94,0.339,44,54,15,0
0,0,1,7,8870.71,0.447,0.541,0.478,0.346,0,122467.57,0.51,91,67,53,0
0,0,1,20,2419.55,0.397,0.425,0.924,0.472,0,16213.63,0.335,0,24,1,0
1,17,0,0,2077.78,0.056,0.206,0.46,0.209,1,31064.4,0.315,0,77,50,0
0,0,1,3,3432.75,0.651,0.667,0.38,0.16,1,18670.06,0.332,17,18,1,1
0,0,1,52,1831.17,0.575,0.726,0.434,0.364,1,6582.45,0.432,0,79,34,1
0,0,0,0,1282.46,0.731,0.746,0.498,0.376,1,18728.67,0.533,35,62,57,0
0,0,0,0,2796.72,0.735,0.78,0.188,0.198,0,28935.35,0.497,11,40,1,0
0,0,1,25,1443.18,0.496,0.334,0.293,0.3,5,19017.8,0.523,36,18,1,0
0,0,1,16,1582.11,0.293,0.294,0.082,0.039,0,3158.66,0.266,12,59,34,0
0,0,0,0,890.26,0.541,0.595,0.909,0.516,1,7299.69,0.546,25,23,9,0
0,0,1,41,1960.59,0.232,0.304,0.618,0.34,0,27335.22,0.454,0,59,43,0
1,29,0,0,1985.05,0.268,0.306,0.542,0.266,1,26394.74,0.455,19,70,60,0
1,31,0,0,2066.66,0.152,0.277,0.277,0.092,0,38514.58,0.452,0,36,10,0
0,0,1,14,2303.34,0.273,0.331,0.476,0.287,0,62786.45,0.427,0,34,17,0
0,0,1,18,3697.28,0.451,0.468,0.91,0.462,0,50095.66,0.491,16,33,10,0
0,0,1,10,2363.53,0.267,0.394,0.435,0.138,0,21127.24,0.324,0,33,18,0
0,0,1,13,1740.87,0.146,0.232,0.876,0.345,3,56415.81,0.641,0,25,1,0
0,0,1,41,1573.45,0.327,0.358,0.312,0.271,3,16160.76,0.205,0,34,1,0
1,15,0,0,1845.86,0.219,0.39,0.548,0.356,0,20866.24,0.273,0,62,25,0
0,0,0,0,4549.57,0.569,0.663,0.294,0.308,0,24552.41,0.297,42,38,12,0
0,0,0,0,2047.66,0.398,0.565,0.283,0.189,0,28308.82,0.594,0,71,11,0
1,58,0,0,5319.32,0.212,0.111,0.548,0.184,0,134473.47,0.494,14,73,40,1
0,0,1,44,1024.62,0.25,0.455,0.62,0.417,0,5802.4,0.414,0,69,60,0
0,0,1,21,1629.49,0.239,0.295,0.166,0.007,1,13418.19,0.421,0,54,15,0
0,0,1,28,1157.95,0.229,0.34,0.378,0.274,0,6168.31,0.264,0,39,13,0
1,62,0,0,2200.57,0.581,0.583,0.21,0.142,2,15615.05,0.266,0,81,31,0
0,0,1,20,3202.42,0.644,0.643,0.445,0.116,2,37623.17,0.496,0,31,2,0
1,48,0,0,3660.49,0.468,0.489,0.178,0.157,2,19466.32,0.365,36,49,51,1
0,0,1,5,3658.57,0.666,0.647,0.283,0.226,3,38326.0,0.426,7,48,9,0
1,6,0,0,3493.66,0.326,0.41,0.427,0.354,0,65787.3,0.505,0,68,31,0
1,13,0,0,1977.48,0.037,0.142,0.443,0.182,0,9227.72,0.298,0,55,18,0
1,41,1,18,2542.71,0.432,0.401,0.746,0.385,2,12869.41,0.339,0,72,39,0
1,27,0,0,1498.73,0.488,0.438,0.153,0.336,0,11950.96,0.46,2,80,56,0
0,0,0,0,3819.83,0.502,0.461,0.192,0.148,1,17977.81,0.229,0,44,17,0
0,0,0,0,2629.92,0.861,0.821,0.443,0.424,2,47914.51,0.516,55,77,73,1
1,32,0,0,1946.11,0.048,0.14,0.608,0.138,3,23682.7,0.367,0,29,4,0
0,0,1,14,2630.03,0.232,0.335,0.352,0.295,1,48108.4,0.434,0,80,38,0
0,0,1,9,4194.21,0.21,0.292,0.857,0.386,4,63266.48,0.497,0,30,11,0
1,52,0,0,1674.99,0.289,0.291,0.5,0.18,0,26309.79,0.399,41,75,38,0
0,0,0,0,2054.88,0.747,0.857,0.668,0.523,0,24594.75,0.508,0,44,27,1
1,16,0,0,2014.82,0.12,0.082,0.274,0.199,0,32359.94,0.353,0,83,22,0
0,0,0,0,3328.9,0.501,0.568,0.509,0.396,1,11469.92,0.464,5,26,1,1
0,0,1,17,2211.63,0.308,0.331,0.342,0.116,1,22648.96,0.354,0,49,20,0
0,0,0,0,2522.77,0.514,0.544,0.904,0.559,2,26091.27,0.423,28,79,49,0
0,0,1,3,1598.09,0.367,0.452,0.225,0.17,1,10150.23,0.336,0,21,7,0
0,0,1,16,1513.83,0.749,0.811,0.137,0.053,4,5361.16,0.412,0,36,1,0
0,0,0,0,1004.54,0.422,0.581,0.429,0.197,1,21169.93,0.528,0,23,1,1
0,0,1,86,4446.05,0.275,0.403,0.249,0.209,1,45305.86,0.406,0,39,14,0
0,0,0,0,2465.99,0.323,0.405,0.41,0.235,1,38175.59,0.387,0,44,29,0
1,49,1,115,6839.49,0.303,0.374,0.215,0.169,0,37517.13,0.286,62,60,32,0
0,0,0,0,2450.14,0.639,0.689,0.387,0.281,1,32458.37,0.562,137,35,25,0
0,0,1,32,2960.37,0.261,0.44,0.908,0.469,1,5798.7,0.196,4,28,5,0
0,0,1,22,2248.67,0.162,0.354,0.437,0.243,4,9734.77,0.287,0,29,17,0
0,0,1,18,4201.58,0.603,0.637,0.265,0.219,3,48325.95,0.384,36,81,69,0
0,0,1,31,3752.5,0.38,0.317,0.663,0.28,0,41166.32,0.502,0,82,20,0
0,0,1,40,1893.21,0.296,0.218,0.782,0.278,1,18141.84,0.319,0,33,15,0
1,62,0,0,1789.43,0.158,0.262,0.595,0.229,1,29918.09,0.419,0,31,27,0
0,0,1,18,2776.56,0.465,0.501,0.851,0.48,2,20365.15,0.421,57,21,1,0
0,0,1,7,2584.95,0.164,0.339,0.134,0.109,0,15150.58,0.422,0,83,57,0
1,66,0,0,3431.63,0.208,0.293,0.151,0.151,0,43103.33,0.355,49,66,56,0
1,73,0,0,3246.27,0.127,0.188,0.104,0.141,0,15783.07,0.188,0,69,43,0
0,0,1,37,1926.53,0.153,0.243,0.616,0.289,2,15712.92,0.307,33,37,14,0
1,41,0,0,1396.31,0.303,0.332,0.806,0.379,1,12243.72,0.218,0,61,22,0
0,0,1,37,1260.45,0.105,0.197,0.326,0.205,0,49589.44,0.772,0,22,1,0
1,54,0,0,2344.36,0.044,0.326,0.082,0.0,0,13145.37,0.319,0,63,44,0
0,0,1,52,6620.83,0.266,0.377,0.7,0.413,2,60185.12,0.363,0,57,16,0
0,0,1,3,2321.6,0.481,0.659,0.26,0.211,1,21833.93,0.486,0,40,24,0
1,81,0,0,2321.9,0.023,0.235,0.511,0.194,0,52473.76,0.574,0,66,42,1
1,24,0,0,2498.32,0.33,0.372,0.425,0.25,4,20533.36,0.33,0,61,58,0
0,0,1,13,2586.97,0.375,0.574,0.715,0.432,0,18630.24,0.405,0,47,24,0
0,0,1,12,1430.73,0.558,0.789,0.657,0.435,2,80528.69,0.835,0,30,7,1
1,85,0,0,1684.47,0.079,0.22,0.677,0.348,1,7821.35,0.214,43,19,2,0
0,0,1,15,2275.44,0.322,0.317,0.558,0.287,0,24538.39,0.185,0,81,40,0
0,0,1,3,5464.06,0.144,0.286,0.179,0.092,0,206212.27,0.654,0,37,11,0
0,0,0,0,3221.0,0.768,0.861,0.43,0.31,3,101045.6,0.64,0,38,24,0
0,0,0,0,1044.44,0.519,0.717,0.483,0.527,1,5206.05,0.342,21,64,26,0
0,0,0,0,3438.23,0.576,0.649,0.657,0.292,0,12999.74,0.383,73,35,7,1
0,0,0,0,4176.36,0.766,0.822,0.415,0.32,0,24867.19,0.339,0,43,10,0
1,106,0,0,2902.38,0.04,0.076,0.61,0.1,0,24924.59,0.384,0,66,41,0
0,0,1,16,1920.95,0.125,0.21,0.315,0.139,0,33769.43,0.362,0,58,38,0
1,22,0,0,2280.71,0.225,0.206,0.726,0.258,2,59104.48,0.566,56,62,48,1
0,0,1,39,5904.21,0.331,0.34,0.87,0.512,3,25225.02,0.352,0,18,1,1
0,0,0,0,1051.26,0.574,0.697,0.866,0.542,2,11560.0,0.421,0,48,25,0
0,0,1,71,2280.1,0.441,0.507,0.548,0.451,0,9336.27,0.281,0,50,35,0
0,0,1,42,3373.25,0.377,0.414,0.448,0.341,1,37457.23,0.366,0,61,32,0
0,0,1,70,2349.52,0.474,0.496,0.524,0.278,0,60471.6,0.563,10,28,6,0
0,0,1,35,1237.77,0.129,0.137,0.613,0.286,1,19888.09,0.54,0,28,17,0
0,0,1,67,1596.54,0.093,0.24,0.087,0.0,0,34823.41,0.496,0,69,24,0
0,0,1,14,1329.32,0.427,0.603,0.492,0.374,3,8874.01,0.488,85,63,31,1
0,0,0,0,1460.39,0.541,0.494,0.526,0.427,2,30556.55,0.57,0,73,40,1
0,0,0,0,4293.81,0.391,0.533,0.107,0.126,1,54391.51,0.436,0,36,16,0
0,0,1,41,5403.77,0.691,0.739,0.189,0.147,0,36243.79,0.475,0,85,40,0
0,0,1,73,2827.83,0.326,0.548,0.411,0.269,2,41799.03,0.467,0,36,19,0
0,0,0,0,2467.44,0.744,0.785,0.5,0.342,0,14629.33,0.451,9,62,14,0
0,0,1,13,2792.3,0.578,0.746,0.512,0.281,1,30277.88,0.448,11,29,10,0
1,33,0,0,2138.42,0.16,0.215,0.49,0.134,0,30947.9,0.264,28,80,38,0
0,0,1,30,2830.13,0.358,0.397,0.478,0.316,1,29301.96,0.463,0,40,10,0
0,0,1,32,2381.18,0.235,0.208,0.609,0.151,2,18009.22,0.311,0,72,39,0
0,0,1,12,1393.36,0.458,0.544,0.147,0.183,1,58547.79,0.774,0,40,19,0
1,93,0,0,2379.2,0.078,0.061,0.12,0.258,1,33857.35,0.289,0,71,52,0
0,0,0,0,1231.78,0.431,0.615,0.583,0.465,1,51872.85,0.771,0,48,14,1
0,0,1,16,2001.73,0.311,0.248,0.218,0.259,0,17155.64,0.257,0,22,10,0
0,0,1,23,3199.68,0.104,0.199,0.427,0.277,1,7200.96,0.23,0,30,5,0
1,60,0,0,1091.34,0.148,0.178,0.052,0.0,0,17745.32,0.218,18,64,21,0
0,0,0,0,1060.11,0.89,0.817,0.683,0.609,3,7086.71,0.294,0,31,11,0
0,0,1,60,2765.08,0.319,0.395,0.544,0.275,1,64166.8,0.453,0,36,15,0
0,0,1,3,1452.08,0.614,0.805,0.432,0.391,1,13128.47,0.472,0,54,29,0
0,0,1,17,1883.32,0.642,0.711,0.462,0.344,0,8379.32,0.475,0,35,33,0
1,62,0,0,3532.64,0.52,0.537,0.642,0.384,3,19754.19,0.402,24,26,8,0
0,0,1,22,2241.93,0.247,0.154,0.631,0.144,0,24889.93,0.285,0,60,17,0
1,40,0,0,1631.54,0.393,0.413,0.298,0.21,3,13258.11,0.41,8,64,49,0
1,60,0,0,3415.08,0.426,0.353,0.381,0.147,1,20409.5,0.37,36,67,46,0
0,0,0,0,800.0,0.477,0.681,0.575,0.382,0,19593.57,0.573,0,82,43,1
0,0,0,0,897.72,0.61,0.67,0.732,0.548,1,5872.57,0.371,0,26,7,0
0,0,0,0,932.61,0.532,0.744,0.545,0.35,2,20613.43,0.613,131,47,16,1
0,0,1,46,2002.92,0.329,0.469,0.589,0.281,2,19732.98,0.351,48,33,1,1
1,71,0,0,1100.7,0.118,0.09,0.268,0.159,1,12650.26,0.337,0,79,42,0
0,0,0,0,4371.64,0.406,0.379,0.389,0.265,2,33757.14,0.352,0,54,20,0
0,0,1,9,800.0,0.097,0.129,0.642,0.251,0,9804.25,0.41,0,24,21,0
1,48,0,0,2857.27,0.064,0.177,0.718,0.382,1,73495.94,0.535,56,65,32,0
0,0,1,22,2105.55,0.436,0.365,0.638,0.322,1,5121.83,0.251,10,20,1,0
0,0,1,36,2856.61,0.031,0.164,0.226,0.145,3,29308.15,0.34,0,36,22,0
1,6,0,0,1675.25,0.076,0.196,0.667,0.23,1,31634.24,0.578,0,67,14,0
0,0,0,0,1614.63,0.59,0.537,0.549,0.343,2,17101.44,0.358,3,52,28,0
1,35,0,0,1452.25,0.25,0.213,0.175,0.0,0,28502.43,0.509,0,69,25,0
0,0,1,64,4898.05,0.386,0.452,0.667,0.26,0,13875.55,0.265,29,56,21,1
1,58,0,0,1244.08,0.085,0.102,0.293,0.181,0,8278.63,0.362,0,75,15,0
0,0,1,13,2371.68,0.673,0.766,0.591,0.361,1,9194.17,0.306,22,56,15,0
0,0,1,25,8737.41,0.086,0.241,0.518,0.226,0,145001.74,0.382,0,21,1,0
1,33,1,58,5248.0,0.548,0.638,0.314,0.258,0,33763.03,0.57,5,22,1,0
0,0,0,0,997.39,0.605,0.718,0.347,0.202,0,5064.49,0.526,0,70,25,0
0,0,0,0,3331.26,0.384,0.461,0.364,0.217,1,45688.33,0.465,20,20,23,0
0,0,1,16,2980.6,0.183,0.307,0.262,0.113,1,27740.36,0.243,0,43,21,0
0,0,1,22,2060.49,0.332,0.344,0.486,0.15,0,11277.82,0.384,32,19,1,0
1,30,0,0,3435.02,0.133,0.229,0.142,0.129,0,16384.38,0.182,0,38,2,0
1,39,0,0,4420.38,0.31,0.386,0.562,0.224,0,39210.93,0.373,72,58,38,0
0,0,1,65,1949.25,0.186,0.372,0.361,0.209,0,11326.76,0.403,0,29,10,0
0,0,1,59,2222.92,0.512,0.608,0.457,0.487,4,61929.83,0.645,0,49,38,0
1,66,0,0,1839.69,0.236,0.452,0.538,0.272,2,72571.47,0.593,0,85,45,0
0,0,1,5,3354.61,0.482,0.448,0.778,0.517,1,94028.1,0.755,0,22,1,0
0,0,1,45,4243.75,0.252,0.244,1.0,0.472,2,58967.39,0.3,0,22,5,0
1,34,1,15,4514.55,0.329,0.454,0.544,0.19,0,59578.87,0.487,0,36,2,0
1,74,0,0,1472.46,0.101,0.0,0.34,0.06,0,48700.11,0.592,0,74,70,0
0,0,1,34,6885.71,0.369,0.474,0.477,0.391,1,13964.58,0.282,0,45,20,0
0,0,1,40,1867.17,0.457,0.655,0.496,0.42,0,9134.33,0.527,42,61,44,0
0,0,1,44,3156.33,0.248,0.333,0.894,0.436,0,14933.45,0.273,0,20,1,0
0,0,1,42,2548.94,0.355,0.466,0.296,0.268,2,34795.61,0.627,21,67,26,0
0,0,1,35,1674.96,0.383,0.546,0.892,0.504,1,3084.38,0.431,28,22,1,0
0,0,1,21,2883.45,0.103,0.203,0.513,0.303,0,31075.05,0.322,0,66,66,0
1,40,0,0,2431.05,0.093,0.077,0.509,0.179,0,21234.09,0.239,0,28,8,0
1,28,0,0,3284.6,0.213,0.543,0.515,0.345,2,35612.7,0.366,0,76,60,0
0,0,1,54,2730.0,0.272,0.394,0.391,0.162,0,47758.65,0.766,44,38,16,0
0,0,0,0,2021.56,0.296,0.347,0.577,0.234,0,6685.54,0.361,0,30,23,0
0,0,0,0,4305.46,0.642,0.748,0.287,0.306,1,69400.08,0.583,0,40,39,0
0,0,1,121,2543.92,0.152,0.38,0.375,0.249,1,17524.38,0.302,0,18,25,0
0,0,1,54,1262.62,0.397,0.467,0.989,0.54,1,11056.93,0.435,0,29,17,0
0,0,1,15,4012.46,0.304,0.391,0.628,0.304,1,50123.85,0.38,0,58,23,0
0,0,1,21,3890.15,0.342,0.418,0.513,0.354,1,53568.62,0.353,9,38,11,0
0,0,1,41,1417.03,0.611,0.698,0.33,0.17,0,15397.56,0.568,39,42,25,0
1,35,0,0,1302.53,0.233,0.157,0.093,0.064,0,3589.25,0.218,0,72,1,0
0,0,0,0,1418.61,0.206,0.335,0.653,0.42,0,8794.04,0.345,0,26,1,0
0,0,0,0,1159.19,0.283,0.323,0.583,0.266,4,7364.55,0.382,0,44,36,0
0,0,1,47,2346.58,0.048,0.047,0.428,0.135,1,5874.17,0.225,0,30,1,0
1,45,0,0,2028.55,0.233,0.357,0.278,0.075,0,13562.88,0.457,31,50,20,0
0,0,0,0,1724.71,0.49,0.472,0.56,0.392,0,17638.72,0.375,0,40,13,0
0,0,1,43,5115.35,0.44,0.457,0.315,0.123,0,56003.45,0.357,0,21,1,0
0,0,1,7,7012.17,0.052,0.131,0.455,0.177,1,57739.95,0.424,0,22,9,0
0,0,0,0,989.82,0.385,0.43,0.544,0.26,1,11039.06,0.421,42,75,61,0
0,0,0,0,1905.43,0.388,0.404,0.755,0.405,1,6690.99,0.267,0,21,2,1
0,0,0,0,3059.0,0.72,0.648,0.588,0.402,1,35514.06,0.42,0,71,61,0
