beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90,segmento,pd_true
0,0,1,104,5836.56,0.0729,0.0179,0.1185,0.0299,0,11032.62,0.0914,8,46,146.0,0,Servidor,0.0186
0,0,1,36,3760.05,0.26,0.1692,0.6144,0.3683,0,12406.47,0.1436,37,21,17.0,0,CLT,0.3741
0,0,0,0,4029.07,0.2758,0.2596,0.442,0.2997,0,7468.54,0.0791,35,40,159.0,0,CLT,0.3708
1,73,0,0,2857.77,0.0102,0.1439,0.3405,0.0884,0,4671.86,0.0565,13,64,444.0,0,INSS,0.0277
0,0,1,75,3164.3,0.3981,0.032,0.4475,0.2728,0,2853.3,0.0519,9,26,20.0,0,CLT,0.173
0,0,1,51,5298.51,0.3002,0.3001,0.5967,0.192,0,10327.05,0.0791,41,40,194.0,0,CLT,0.2964
1,167,0,0,3465.25,0.1598,0.0681,0.3042,0.0796,0,6058.43,0.0614,15,60,161.0,0,INSS,0.034
0,0,0,0,1116.15,0.552,0.0802,0.6282,0.2711,3,5296.11,0.5722,16,36,83.0,1,Informal,0.45
0,0,1,47,4273.13,0.2657,0.3587,0.6784,0.4482,1,1490.32,0.0177,57,22,29.0,0,CLT,0.45
0,0,1,21,3641.39,0.0,0.1484,0.2304,0.1202,0,14138.58,0.1896,12,41,243.0,0,CLT,0.0976
1,195,0,0,1686.93,0.0,0.0883,0.2907,0.0896,0,0.0,0.0,10,59,227.0,0,INSS,0.0225
1,153,0,0,2899.59,0.0185,0.1176,0.3244,0.1164,0,0.0,0.0,12,66,460.0,0,INSS,0.0196
0,0,1,71,5300.09,0.1234,0.0,0.3799,0.1671,0,563.25,0.0032,0,36,174.0,0,CLT,0.0546
0,0,1,88,8185.75,0.2723,0.0,0.4524,0.1125,0,11480.72,0.1882,8,50,325.0,0,CLT,0.0651
1,131,0,0,2275.49,0.1308,0.0027,0.1659,0.0725,0,1866.22,0.0351,4,63,412.0,0,INSS,0.0168
0,0,0,0,5254.84,0.1729,0.0549,0.3513,0.2024,0,6754.02,0.1656,8,52,260.0,0,Informal,0.2105
0,0,1,52,2019.32,0.1001,0.1113,0.4073,0.3079,0,2032.59,0.0363,23,27,96.0,0,CLT,0.1629
1,97,0,0,2295.66,0.2139,0.1656,0.4297,0.1895,0,4942.71,0.0551,26,74,436.0,0,INSS,0.0559
0,0,1,38,6462.25,0.3338,0.0696,0.5729,0.1632,0,5072.89,0.0147,9,21,20.0,1,CLT,0.1491
0,0,0,0,3432.33,0.4674,0.1295,0.6154,0.4623,2,1717.28,0.0236,30,25,42.0,0,Informal,0.45
1,155,0,0,2421.53,0.0772,0.0103,0.0999,0.0,0,3526.55,0.0664,5,80,480.0,0,INSS,0.0119
0,0,1,1,3252.71,0.2879,0.1614,0.3167,0.3334,0,9430.74,0.1034,26,54,198.0,1,CLT,0.2185
1,144,0,0,3487.74,0.015,0.08,0.1682,0.0575,0,8610.35,0.1853,8,78,238.0,0,INSS,0.0222
0,0,1,31,1500.0,0.2664,0.0,0.2605,0.1211,0,0.0,0.0,8,22,19.0,0,CLT,0.1159
1,218,0,0,3252.38,0.1002,0.0159,0.1476,0.1179,1,4910.94,0.0634,11,62,213.0,0,INSS,0.0256
1,249,0,0,2018.27,0.1074,0.0006,0.287,0.1313,0,7078.07,0.1687,11,81,480.0,0,INSS,0.0181
0,0,1,1,3790.71,0.2099,0.2283,0.4352,0.336,2,8145.1,0.091,40,48,84.0,1,CLT,0.4143
0,0,1,71,3733.21,0.1986,0.0906,0.5226,0.217,0,3423.23,0.0339,7,29,75.0,0,CLT,0.1299
0,0,1,1,3947.79,0.0619,0.0,0.2419,0.1171,0,3500.51,0.0348,5,31,105.0,0,CLT,0.069
0,0,0,0,2386.62,0.1056,0.0,0.1153,0.0863,0,0.0,0.0,0,28,59.0,1,CLT,0.0911
1,151,0,0,2130.62,0.0253,0.018,0.2589,0.0,0,6264.21,0.2948,3,81,455.0,0,INSS,0.0169
0,0,1,175,5858.6,0.0769,0.107,0.3586,0.1182,0,14238.95,0.0835,16,35,150.0,0,Servidor,0.0314
0,0,0,0,3656.07,0.2784,0.0347,0.3318,0.1503,0,8453.37,0.2424,12,58,114.0,1,CLT,0.192
0,0,1,41,4652.79,0.0293,0.1586,0.4831,0.0639,0,7556.8,0.2687,20,35,75.0,0,CLT,0.143
1,165,0,0,2648.25,0.1666,0.0318,0.3728,0.1725,0,2867.82,0.06,3,75,435.0,0,INSS,0.022
0,0,1,48,1732.0,0.1211,0.1674,0.4227,0.2107,1,1820.33,0.0581,23,25,45.0,0,CLT,0.2298
1,185,0,0,3043.11,0.1942,0.0,0.3777,0.0504,0,4406.47,0.0517,0,58,139.0,0,INSS,0.026
0,0,1,19,6835.29,0.0,0.006,0.2136,0.0,0,12546.47,0.0672,10,30,54.0,0,CLT,0.0565
0,0,1,58,4602.91,0.3219,0.0,0.3151,0.1822,0,4723.07,0.0716,0,34,145.0,0,CLT,0.0892
0,0,1,54,5748.23,0.1148,0.046,0.3572,0.0768,0,14425.34,0.0915,4,49,199.0,0,Servidor,0.0288
0,0,1,75,4942.09,0.1885,0.1263,0.3069,0.0961,2,22346.54,0.5228,26,55,233.0,0,CLT,0.2549
0,0,1,86,4490.89,0.3625,0.1941,0.6427,0.3496,1,6853.65,0.0642,41,29,55.0,0,CLT,0.4018
0,0,0,0,3303.46,0.1859,0.0013,0.3681,0.1303,1,5505.9,0.1056,12,43,173.0,0,CLT,0.1761
0,0,0,0,4533.92,0.3268,0.2096,0.7215,0.1412,0,13759.81,0.1865,28,57,154.0,0,Informal,0.45
1,178,0,0,1696.24,0.1219,0.0,0.1208,0.0,0,2390.47,0.0443,1,82,212.0,0,INSS,0.0159
1,104,0,0,1898.11,0.0525,0.0144,0.2382,0.0884,0,4257.89,0.0757,5,81,310.0,0,INSS,0.0206
1,147,0,0,2644.31,0.062,0.0663,0.1645,0.0233,1,77.25,0.0009,5,63,464.0,0,INSS,0.0177
0,0,1,167,12685.56,0.1149,0.067,0.0979,0.1185,0,21744.53,0.0758,12,40,121.0,0,Servidor,0.0153
0,0,0,0,2725.11,0.3186,0.0719,0.2189,0.073,0,3786.13,0.0587,12,63,329.0,1,Informal,0.2098
0,0,1,51,4123.89,0.0903,0.0267,0.2331,0.1019,1,7189.94,0.0586,4,46,208.0,0,CLT,0.0734
1,186,0,0,2654.86,0.09,0.0,0.2996,0.0,0,3956.59,0.1419,0,85,358.0,0,INSS,0.0149
1,157,0,0,2590.1,0.0761,0.0153,0.2562,0.1176,0,0.0,0.0,4,71,445.0,0,INSS,0.0147
1,88,0,0,2532.02,0.0995,0.0876,0.2624,0.093,0,7387.05,0.1784,11,64,409.0,0,INSS,0.0309
0,0,1,82,4864.4,0.1943,0.0,0.4872,0.085,0,9776.47,0.1961,7,51,237.0,0,CLT,0.0804
1,135,0,0,3572.27,0.048,0.0,0.1276,0.0241,0,2712.72,0.0247,0,85,480.0,0,INSS,0.0096
1,170,0,0,3209.39,0.1388,0.0614,0.1982,0.0,0,3951.58,0.1212,10,80,472.0,0,INSS,0.0167
1,164,0,0,2429.71,0.0644,0.0,0.0378,0.0,0,1255.13,0.0349,0,84,480.0,0,INSS,0.0091
1,127,0,0,1865.72,0.164,0.0553,0.1949,0.076,1,0.0,0.0,18,58,102.0,0,INSS,0.0456
1,190,0,0,2988.4,0.1125,0.1058,0.2122,0.0546,0,1296.3,0.0239,12,80,219.0,0,INSS,0.0226
0,0,1,43,3969.72,0.1457,0.0221,0.1348,0.1279,0,5265.32,0.0396,0,34,126.0,0,CLT,0.063
1,187,0,0,1588.36,0.1419,0.0461,0.279,0.1166,0,1493.27,0.0383,10,69,382.0,0,INSS,0.0227
1,287,0,0,1888.55,0.1498,0.0633,0.3151,0.0548,0,5559.57,0.1022,5,81,480.0,0,INSS,0.0164
0,0,0,0,6791.95,0.151,0.1385,0.3416,0.1581,0,9096.22,0.0785,14,40,180.0,0,CLT,0.1454
0,0,0,0,800.0,0.541,0.1232,0.5336,0.2389,0,0.0,0.0,16,54,176.0,1,Informal,0.45
1,134,0,0,2881.65,0.1538,0.0428,0.2626,0.0653,1,1503.96,0.0152,0,74,300.0,0,INSS,0.0251
0,0,0,0,1500.0,0.2891,0.1917,0.3979,0.1791,0,3321.4,0.0971,29,22,14.0,0,CLT,0.3746
1,249,0,0,3474.98,0.1442,0.0,0.3694,0.0701,1,8685.48,0.0725,0,61,409.0,0,INSS,0.0207
1,102,0,0,2818.13,0.1903,0.0457,0.4218,0.0899,0,4122.71,0.1855,6,82,193.0,0,INSS,0.0384
1,92,0,0,1639.16,0.079,0.0005,0.2724,0.0584,0,1557.61,0.0397,9,82,303.0,0,INSS,0.0216
0,0,0,0,3853.68,0.0531,0.1641,0.5203,0.28,1,5699.34,0.0703,26,63,224.0,0,Informal,0.3755
1,226,0,0,2708.62,0.1176,0.0383,0.1055,0.1277,0,0.0,0.0,8,69,241.0,0,INSS,0.017
0,0,1,32,3418.69,0.2564,0.0,0.4116,0.1332,0,1576.34,0.0768,2,50,94.0,0,CLT,0.0957
0,0,1,86,1614.86,0.1921,0.2363,0.493,0.3468,0,0.0,0.0,38,41,215.0,1,CLT,0.2328
1,148,0,0,1382.17,0.066,0.0996,0.2991,0.195,0,3753.6,0.0817,21,61,347.0,0,INSS,0.037
0,0,1,144,6166.98,0.0935,0.0448,0.2605,0.1572,0,11189.44,0.0461,6,49,251.0,0,Servidor,0.0191
1,218,0,0,1675.11,0.0862,0.063,0.1835,0.1274,0,942.14,0.0224,5,76,459.0,0,INSS,0.0151
1,115,0,0,2814.5,0.152,0.2361,0.2293,0.2322,0,3131.59,0.0404,31,84,351.0,0,INSS,0.0521
1,234,0,0,2719.21,0.1359,0.1199,0.4365,0.1605,0,469.26,0.0066,11,79,480.0,0,INSS,0.0221
0,0,1,140,6713.2,0.0415,0.0603,0.3352,0.0917,0,5950.09,0.0343,6,56,269.0,0,Servidor,0.0153
0,0,1,39,2281.55,0.0,0.2378,0.4633,0.2635,0,0.0,0.0,36,42,141.0,0,CLT,0.1828
1,81,0,0,2796.82,0.0918,0.0,0.3196,0.1591,0,1714.72,0.0182,3,70,434.0,0,INSS,0.0194
1,291,0,0,2770.12,0.1075,0.0816,0.3178,0.2075,0,3503.9,0.0378,6,64,294.0,0,INSS,0.0216
0,0,1,23,5502.16,0.0726,0.2808,0.4145,0.2946,1,9629.35,0.1162,44,23,14.0,0,CLT,0.3377
0,0,0,0,5032.4,0.3105,0.0534,0.3295,0.1259,0,9016.49,0.1635,12,57,163.0,0,Informal,0.2682
0,0,0,0,800.0,0.3561,0.5631,0.7501,0.6867,1,0.0,0.0,85,57,227.0,0,Informal,0.45
0,0,0,0,2215.61,0.3889,0.2467,0.4941,0.4004,0,7172.22,0.1876,43,65,287.0,0,Informal,0.45
0,0,1,21,3083.89,0.2316,0.0927,0.4836,0.2365,0,0.0,0.0,22,50,306.0,0,CLT,0.1299
0,0,1,70,4323.92,0.3729,0.1837,0.5154,0.2807,0,1705.72,0.0147,18,42,193.0,0,CLT,0.1853
0,0,1,70,5310.49,0.3141,0.1786,0.4451,0.2478,1,8502.37,0.1377,37,47,95.0,0,CLT,0.2845
0,0,1,22,6923.71,0.3734,0.183,0.3159,0.1981,1,14089.03,0.2104,27,33,65.0,1,CLT,0.2863
0,0,1,48,4972.55,0.0767,0.2582,0.4128,0.1622,1,1742.39,0.016,30,54,325.0,0,CLT,0.1421
0,0,1,15,4983.82,0.0459,0.0,0.1298,0.2453,0,6673.54,0.0463,10,48,243.0,0,CLT,0.0567
0,0,1,133,6250.23,0.1224,0.0526,0.3929,0.0066,0,9275.26,0.0716,1,61,433.0,0,Servidor,0.0142
1,305,0,0,2578.79,0.0668,0.0563,0.4853,0.0464,0,7143.68,0.1081,5,77,181.0,0,INSS,0.0224
0,0,1,103,9879.92,0.0893,0.0471,0.3223,0.0719,0,8163.76,0.1389,7,54,341.0,0,Servidor,0.0142
0,0,1,15,5457.3,0.2877,0.1086,0.3356,0.1876,0,6195.23,0.052,22,31,45.0,0,CLT,0.1654
1,269,0,0,1422.65,0.1571,0.1644,0.3795,0.292,1,3005.41,0.0695,23,85,390.0,0,INSS,0.0507
0,0,0,0,6031.87,0.2736,0.1052,0.3065,0.2442,2,0.0,0.0,15,24,23.0,1,CLT,0.2764
1,227,0,0,3583.18,0.126,0.0463,0.268,0.0985,0,8246.4,0.115,0,68,480.0,0,INSS,0.0155
0,0,1,34,3314.0,0.1382,0.1924,0.4323,0.2781,0,8599.58,0.1138,40,21,29.0,0,CLT,0.2797
0,0,1,38,5131.17,0.2337,0.1591,0.4332,0.1925,0,2457.54,0.0433,20,27,58.0,0,CLT,0.1644
0,0,1,49,3510.46,0.2936,0.1974,0.6804,0.3092,0,0.0,0.0,29,42,155.0,0,CLT,0.2495
1,166,0,0,2196.82,0.1022,0.089,0.2057,0.1917,1,5054.26,0.1028,17,76,371.0,0,INSS,0.0364
0,0,1,78,6788.65,0.1173,0.0163,0.1555,0.1444,0,9002.53,0.0535,2,62,377.0,0,Servidor,0.0141
0,0,1,29,5540.74,0.152,0.2201,0.3509,0.2651,1,12894.43,0.0887,35,24,22.0,1,CLT,0.2871
1,236,0,0,3285.5,0.1215,0.0576,0.195,0.1325,0,1393.18,0.0216,9,80,480.0,0,INSS,0.0139
0,0,1,6,4054.64,0.1904,0.319,0.5382,0.4346,0,3587.19,0.0408,67,57,300.0,0,CLT,0.3734
0,0,1,19,5201.26,0.2145,0.1685,0.501,0.2434,0,7834.33,0.0582,24,54,145.0,0,CLT,0.1776
0,0,1,173,5016.48,0.0311,0.037,0.0,0.0356,0,6385.38,0.0261,4,50,253.0,0,Servidor,0.0105
1,216,0,0,1779.3,0.0703,0.0414,0.155,0.1124,0,3748.81,0.1278,3,74,256.0,0,INSS,0.0191
0,0,0,0,3698.6,0.6366,0.0,0.5389,0.2566,0,6152.96,0.077,7,26,56.0,0,Informal,0.45
0,0,1,43,3477.85,0.1554,0.1284,0.3292,0.0823,0,6200.75,0.0666,26,34,119.0,0,CLT,0.1359
0,0,1,66,1500.0,0.0987,0.0,0.1606,0.0389,0,0.0,0.0,5,26,72.0,0,CLT,0.0631
0,0,0,0,1962.5,0.506,0.5702,0.7207,0.7038,1,0.0,0.0,78,26,81.0,0,Informal,0.45
0,0,0,0,5679.44,0.2678,0.2487,0.7159,0.364,0,5464.45,0.0661,40,29,91.0,0,CLT,0.4485
0,0,1,60,1500.0,0.1984,0.1545,0.2819,0.149,0,2804.64,0.3603,16,43,66.0,0,CLT,0.1837
0,0,1,110,15276.19,0.0873,0.1735,0.4405,0.1191,0,9267.17,0.0195,18,32,110.0,0,Servidor,0.0213
0,0,1,63,4103.42,0.0274,0.0,0.1323,0.0478,0,2573.09,0.0288,0,24,20.0,0,CLT,0.0488
0,0,1,103,4212.42,0.0967,0.0778,0.4841,0.1722,1,11993.16,0.1025,8,42,66.0,1,Servidor,0.0583
0,0,1,72,6071.01,0.3955,0.278,0.575,0.403,1,16128.62,0.1948,49,26,70.0,0,CLT,0.45
0,0,1,36,5192.12,0.2626,0.0,0.3501,0.0,0,6295.37,0.0557,4,50,257.0,0,CLT,0.0626
0,0,1,67,6810.57,0.1833,0.0536,0.3896,0.1051,1,15918.32,0.0929,11,31,108.0,0,CLT,0.1206
0,0,0,0,2717.31,0.2924,0.1081,0.5019,0.2762,0,2343.15,0.0202,18,21,9.0,1,Informal,0.4468
1,141,0,0,3489.27,0.0935,0.0528,0.3297,0.1273,0,6546.42,0.0586,8,60,281.0,0,INSS,0.0265
1,96,0,0,1993.63,0.0575,0.0359,0.3112,0.0999,0,0.0,0.0,3,69,260.0,0,INSS,0.0225
0,0,1,25,13656.83,0.0232,0.0,0.1428,0.0,0,5549.96,0.0166,1,57,263.0,0,Servidor,0.0069
0,0,1,1,5516.71,0.1746,0.191,0.3063,0.11,0,16658.52,0.108,18,36,54.0,0,CLT,0.169
0,0,1,68,2162.28,0.1342,0.0,0.3071,0.0707,0,6442.24,0.1207,0,52,204.0,0,CLT,0.0656
0,0,1,91,2700.83,0.1376,0.0,0.2609,0.0,1,9495.47,0.2445,3,38,88.0,0,CLT,0.0975
0,0,1,53,6387.47,0.2982,0.0,0.5004,0.1313,0,24060.28,0.1285,5,28,65.0,0,CLT,0.1377
0,0,0,0,5792.14,0.1575,0.1003,0.3481,0.1103,0,7390.77,0.0554,13,47,285.0,0,CLT,0.1168
1,176,0,0,2745.69,0.0848,0.1372,0.4831,0.2254,0,4321.04,0.0726,20,83,480.0,0,INSS,0.0333
0,0,0,0,1625.44,0.3888,0.146,0.3482,0.195,0,0.0,0.0,16,42,183.0,0,Informal,0.3767
1,213,0,0,1473.3,0.0883,0.0456,0.2126,0.0124,0,0.0,0.0,5,60,349.0,0,INSS,0.0159
1,158,0,0,1932.14,0.0958,0.1487,0.4921,0.1533,0,205.17,0.005,21,61,124.0,0,INSS,0.0527
1,109,0,0,3005.46,0.1986,0.0194,0.2682,0.1098,0,1928.21,0.0342,8,71,168.0,0,INSS,0.0299
0,0,1,196,9798.33,0.0871,0.0164,0.0998,0.0,0,20749.75,0.0864,0,39,70.0,0,Servidor,0.0121
0,0,1,34,5076.07,0.2554,0.1795,0.515,0.2302,1,7348.02,0.0617,27,47,237.0,0,CLT,0.2202
1,138,0,0,1634.72,0.0929,0.0,0.1519,0.0025,0,0.0,0.0,5,64,263.0,0,INSS,0.017
0,0,0,0,4540.11,0.296,0.1969,0.4672,0.1386,0,6663.16,0.1056,28,45,95.0,0,CLT,0.2976
1,165,0,0,4031.04,0.0111,0.0291,0.0952,0.1138,0,6026.84,0.0631,0,64,308.0,0,INSS,0.0136
0,0,0,0,800.0,0.4842,0.2039,0.5171,0.1634,1,0.0,0.0,40,49,319.0,0,Informal,0.45
0,0,1,17,1500.0,0.0204,0.2131,0.2967,0.0986,0,0.0,0.0,34,35,60.0,0,CLT,0.1619
0,0,0,0,2050.91,0.3172,0.1555,0.5012,0.2571,2,0.0,0.0,24,22,16.0,0,Informal,0.45
1,313,0,0,3826.6,0.2348,0.017,0.3367,0.0863,1,6037.58,0.0897,9,67,443.0,0,INSS,0.0219
1,179,0,0,2327.19,0.0666,0.1624,0.3787,0.1196,1,7973.09,0.2341,17,65,226.0,0,INSS,0.06
1,206,0,0,1878.37,0.2107,0.1547,0.63,0.1992,0,0.0,0.0,25,74,425.0,0,INSS,0.0491
0,0,1,59,7818.35,0.1183,0.0925,0.336,0.1565,0,1249.36,0.0115,16,42,103.0,0,Servidor,0.0302
0,0,1,11,4805.99,0.0544,0.151,0.387,0.138,0,11754.54,0.078,20,24,19.0,0,CLT,0.1531
1,78,0,0,3813.95,0.0566,0.0674,0.2329,0.0751,0,12108.19,0.121,8,62,115.0,0,INSS,0.0339
1,209,0,0,2510.57,0.1554,0.0743,0.186,0.0818,1,4880.04,0.1091,6,78,413.0,0,INSS,0.0243
0,0,0,0,3710.25,0.0912,0.0902,0.3557,0.0489,0,8467.43,0.0669,20,30,66.0,0,CLT,0.1706
0,0,1,90,9371.66,0.0039,0.0448,0.2144,0.1003,0,24539.0,0.1479,8,26,42.0,1,Servidor,0.0255
0,0,0,0,8596.12,0.1495,0.1502,0.4214,0.3258,0,22650.27,0.1286,23,49,137.0,0,CLT,0.2254
0,0,0,0,4581.72,0.1456,0.2446,0.5811,0.3506,0,5605.78,0.0437,40,52,260.0,0,CLT,0.3146
0,0,1,82,5945.03,0.0798,0.092,0.2475,0.0,1,8293.88,0.0549,4,52,320.0,1,CLT,0.053
0,0,1,81,4950.92,0.2613,0.0266,0.4415,0.0036,0,5139.89,0.0652,6,42,253.0,0,CLT,0.0693
1,188,0,0,3254.4,0.0351,0.1275,0.4813,0.2085,0,3613.21,0.1655,10,67,461.0,0,INSS,0.0281
0,0,1,17,5698.26,0.0745,0.0676,0.3845,0.1108,0,8177.97,0.0374,13,57,376.0,0,Servidor,0.0259
0,0,1,90,2522.06,0.258,0.2158,0.5558,0.2613,0,1283.7,0.0171,35,35,176.0,1,CLT,0.2338
1,179,0,0,2850.41,0.0965,0.0,0.244,0.0793,0,1444.52,0.014,0,64,120.0,0,INSS,0.0193
0,0,1,40,5559.0,0.2595,0.1785,0.3887,0.2583,1,9326.56,0.0632,35,54,349.0,0,CLT,0.1956
1,164,0,0,1690.7,0.1461,0.1108,0.3557,0.0307,0,4346.59,0.1122,11,65,480.0,0,INSS,0.0271
0,0,1,24,7561.9,0.029,0.0,0.2857,0.0965,0,10818.45,0.0894,2,30,56.0,0,CLT,0.057
0,0,1,67,6741.8,0.033,0.0836,0.3378,0.0467,0,6544.22,0.0209,10,44,137.0,0,Servidor,0.0234
0,0,0,0,3684.01,0.1076,0.0471,0.5139,0.087,0,9854.8,0.0692,6,44,96.0,1,CLT,0.1505
1,135,0,0,3540.58,0.0959,0.0489,0.0834,0.0265,0,4152.91,0.0454,13,76,480.0,0,INSS,0.0145
0,0,1,6,1862.19,0.3075,0.1343,0.4282,0.1606,2,4359.15,0.2066,25,47,120.0,0,CLT,0.3402
0,0,1,282,5796.87,0.054,0.0199,0.3026,0.0989,0,0.0,0.0,2,23,39.0,0,Servidor,0.0133
1,203,0,0,3719.13,0.0929,0.1316,0.3741,0.0715,1,2727.77,0.0239,10,84,480.0,0,INSS,0.0231
0,0,0,0,2726.44,0.1555,0.0532,0.4779,0.1688,0,0.0,0.0,19,40,100.0,0,CLT,0.1805
0,0,1,1,4207.48,0.0535,0.111,0.4671,0.1967,0,10370.8,0.2775,16,27,82.0,1,CLT,0.172
0,0,1,39,3374.3,0.0736,0.2301,0.63,0.282,0,3357.47,0.0399,35,42,192.0,0,CLT,0.215
0,0,1,64,4899.16,0.0442,0.0316,0.3288,0.0634,0,0.0,0.0,0,29,29.0,0,CLT,0.0555
0,0,1,65,11467.8,0.1419,0.1294,0.2433,0.036,0,0.0,0.0,20,28,52.0,0,Servidor,0.0233
1,138,0,0,2837.35,0.1084,0.0,0.3115,0.0654,0,5450.0,0.0638,0,69,148.0,0,INSS,0.0235
0,0,1,39,2924.58,0.1567,0.125,0.3237,0.236,0,3552.93,0.0448,11,28,57.0,0,CLT,0.1391
0,0,0,0,814.13,0.1453,0.5338,0.851,0.6115,1,2869.2,0.194,83,43,206.0,1,Informal,0.45
0,0,0,0,4974.25,0.323,0.0696,0.5839,0.2169,1,887.71,0.0072,16,28,98.0,0,CLT,0.2766
0,0,1,160,4871.03,0.0927,0.0816,0.318,0.0276,1,709.95,0.0056,6,22,36.0,0,Servidor,0.0304
1,187,0,0,2937.73,0.1496,0.0116,0.4733,0.0385,0,13593.51,0.1655,4,70,480.0,0,INSS,0.0231
0,0,1,50,2890.12,0.1857,0.006,0.175,0.1824,1,3702.94,0.0726,10,42,247.0,0,CLT,0.0934
0,0,1,63,5529.12,0.1871,0.1239,0.3821,0.2363,1,8250.94,0.1169,24,48,182.0,0,CLT,0.1626
0,0,1,54,9923.63,0.0653,0.0867,0.4027,0.1714,0,24938.07,0.0824,17,27,94.0,0,Servidor,0.0415
0,0,0,0,2895.5,0.2994,0.3776,0.7347,0.351,1,3394.62,0.1189,65,58,368.0,1,Informal,0.45
0,0,1,89,5328.68,0.1182,0.0,0.1983,0.1261,0,11056.8,0.2139,6,50,285.0,0,CLT,0.0533
0,0,1,26,3923.95,0.2167,0.1392,0.7474,0.2934,0,5466.62,0.0443,34,56,104.0,0,CLT,0.2546
1,186,0,0,1820.82,0.0921,0.0735,0.0982,0.1388,1,0.0,0.0,12,68,126.0,0,INSS,0.0319
1,250,0,0,1947.36,0.0628,0.0166,0.1347,0.0871,0,3858.9,0.0684,3,60,312.0,0,INSS,0.0148
0,0,0,0,2828.92,0.3142,0.4495,0.7831,0.5193,0,6319.23,0.1986,71,65,403.0,0,Informal,0.45
0,0,1,36,2196.42,0.1455,0.1149,0.2334,0.2401,0,2456.66,0.0337,22,48,84.0,0,CLT,0.1357
0,0,1,68,5147.19,0.1384,0.0452,0.1769,0.0445,0,8135.35,0.0612,5,46,168.0,0,Servidor,0.0234
0,0,0,0,5519.83,0.1254,0.0,0.2737,0.1745,0,12962.93,0.1222,3,27,65.0,0,CLT,0.1272
1,268,0,0,1622.22,0.0141,0.1105,0.2797,0.1684,0,2612.49,0.0608,17,65,224.0,0,INSS,0.0269
0,0,0,0,800.0,0.4176,0.506,0.7284,0.5135,0,0.0,0.0,68,41,171.0,1,Informal,0.45
0,0,1,1,5276.73,0.0769,0.088,0.1982,0.1296,1,10692.42,0.1384,20,46,82.0,0,CLT,0.132
0,0,0,0,3392.56,0.3487,0.5994,0.9249,0.5653,4,0.0,0.0,87,40,68.0,1,Informal,0.45
0,0,1,166,6229.22,0.068,0.0196,0.1962,0.0,1,1112.64,0.005,0,24,32.0,0,Servidor,0.0182
1,37,0,0,1949.65,0.0493,0.0677,0.4539,0.087,0,6727.65,0.2856,6,70,254.0,0,INSS,0.0444
1,175,0,0,2620.06,0.0449,0.0958,0.2938,0.1205,1,3275.9,0.0438,14,78,182.0,0,INSS,0.0353
1,216,0,0,2392.56,0.0642,0.0359,0.307,0.0894,0,7991.67,0.2053,9,79,480.0,0,INSS,0.0187
0,0,1,33,2777.38,0.462,0.1633,0.5326,0.2111,1,6225.54,0.09,30,24,52.0,0,CLT,0.3969
0,0,1,50,5626.22,0.2082,0.1446,0.3324,0.1131,0,9971.68,0.2292,18,29,50.0,1,CLT,0.1547
0,0,1,38,4136.78,0.3384,0.1833,0.594,0.3019,0,9119.08,0.1808,37,52,211.0,0,CLT,0.2974
0,0,0,0,5839.94,0.3232,0.116,0.3505,0.1593,1,14643.97,0.1839,5,49,137.0,0,CLT,0.2408
0,0,1,22,3970.06,0.197,0.4122,0.5615,0.3978,2,1912.66,0.014,54,28,95.0,0,CLT,0.45
0,0,1,1,5974.14,0.1994,0.1495,0.5233,0.184,0,9844.06,0.0461,25,46,188.0,0,CLT,0.162
0,0,1,10,5395.21,0.2204,0.0242,0.2693,0.0042,0,8083.79,0.0417,0,39,82.0,0,CLT,0.0732
0,0,1,43,3277.82,0.1886,0.1019,0.3233,0.0,0,9655.38,0.258,14,55,380.0,0,CLT,0.0923
1,173,0,0,2487.92,0.1557,0.1347,0.331,0.1305,0,5871.24,0.2032,16,66,201.0,0,INSS,0.0475
0,0,1,117,10038.09,0.1067,0.068,0.1572,0.0,0,940.57,0.0098,6,42,72.0,0,Servidor,0.0131
0,0,1,78,4365.75,0.3435,0.0,0.3687,0.0263,0,3541.28,0.0635,12,37,94.0,0,CLT,0.0966
0,0,1,35,8759.17,0.2725,0.2466,0.5082,0.3441,0,9492.4,0.0401,40,37,190.0,1,CLT,0.2278
0,0,1,1,2844.94,0.0606,0.2426,0.4829,0.1539,0,6161.33,0.0677,32,50,101.0,0,CLT,0.2086
0,0,1,28,5112.77,0.2122,0.0836,0.2428,0.1958,2,16661.0,0.1626,18,41,236.0,0,CLT,0.1902
0,0,1,21,2593.08,0.1865,0.1099,0.3757,0.2886,0,89.03,0.0015,18,31,33.0,0,CLT,0.1684
1,244,0,0,2257.78,0.0882,0.1299,0.3963,0.0842,0,1932.22,0.0215,15,61,349.0,0,INSS,0.026
1,360,0,0,2546.34,0.1165,0.1065,0.3254,0.1778,0,4946.53,0.1577,14,76,393.0,0,INSS,0.0217
0,0,1,1,4670.45,0.0,0.1464,0.4345,0.1612,1,11152.18,0.0626,26,29,44.0,1,CLT,0.1925
1,172,0,0,3529.9,0.1183,0.1046,0.2472,0.1035,1,2501.03,0.033,14,58,214.0,0,INSS,0.0363
